trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
821,False,"{'a': 0.995, 'e': 0.4896328495000314}",25,0,-104.29416440805682,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
822,False,"{'a': 0.995, 'e': 0.4871846852525312}",30,0,-35.49697770142029,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
823,False,"{'a': 0.995, 'e': 0.4847487618262686}",25,0,-74.86811020977913,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
824,False,"{'a': 0.995, 'e': 0.48232501801713723}",20,0,-53.712687336117746,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
825,False,"{'a': 0.995, 'e': 0.47991339292705154}",20,0,-69.93333167389655,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
826,False,"{'a': 0.995, 'e': 0.47751382596241626}",25,0,16.28402441692419,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
827,False,"{'a': 0.995, 'e': 0.4751262568326042}",25,0,-27.923278023762734,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
828,False,"{'a': 0.995, 'e': 0.47275062554844116}",20,0,-17.348814784973076,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
829,False,"{'a': 0.995, 'e': 0.47038687242069893}",35,15,-97.40854629715405,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",1
830,False,"{'a': 0.995, 'e': 0.4680349380585954}",25,0,-113.54786659127201,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 3}",0
831,False,"{'a': 0.995, 'e': 0.46569476336830246}",20,1,-27.175669529870884,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
832,False,"{'a': 0.995, 'e': 0.4633662895514609}",20,2,-31.410312360231526,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 0}",1
833,False,"{'a': 0.995, 'e': 0.4610494581037036}",30,8,-49.989419939922584,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 1}",1
834,False,"{'a': 0.995, 'e': 0.4587442108131851}",30,0,-108.8506306311978,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
835,False,"{'a': 0.995, 'e': 0.45645048975911917}",20,0,1.9281974234353405,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
836,False,"{'a': 0.995, 'e': 0.4541682373103236}",20,0,10.97125337212675,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
837,False,"{'a': 0.995, 'e': 0.45189739612377194}",30,7,12.72321426997328,"{0: 19, 1: 4, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.995, 'e': 0.4496379091431531}",20,0,-91.55393936096627,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",1
839,False,"{'a': 0.995, 'e': 0.44738971959743734}",25,17,-26.4243282274252,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
840,False,"{'a': 0.995, 'e': 0.44515277099945016}",30,10,-32.721475295706945,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",1
841,False,"{'a': 0.995, 'e': 0.44292700714445293}",25,18,13.062942132407557,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.995, 'e': 0.44071237210873065}",20,12,8.293712805598256,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.995, 'e': 0.438508810248187}",20,10,-0.47263523396618234,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
844,False,"{'a': 0.995, 'e': 0.4363162661969461}",35,21,12.57310038178824,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
845,False,"{'a': 0.995, 'e': 0.43413468486596135}",25,7,-11.732869975633431,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
846,False,"{'a': 0.995, 'e': 0.43196401144163155}",20,0,-60.29130501565727,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
847,False,"{'a': 0.995, 'e': 0.4298041913844234}",25,0,-18.007458252231622,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
848,False,"{'a': 0.995, 'e': 0.4276551704275013}",30,14,-6.246482381021936,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
849,False,"{'a': 0.995, 'e': 0.4255168945753638}",20,8,-8.46099618922511,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
850,False,"{'a': 0.995, 'e': 0.423389310102487}",25,11,26.150530954939324,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.995, 'e': 0.42127236355197456}",25,0,-38.72767990335838,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
852,False,"{'a': 0.995, 'e': 0.4191660017342147}",20,16,6.263179881744803,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.995, 'e': 0.4170701717255436}",20,0,-0.04843966749817341,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
854,False,"{'a': 0.995, 'e': 0.4149848208669159}",25,13,11.515384164715316,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
855,False,"{'a': 0.995, 'e': 0.41290989676258133}",20,10,-0.19833939932531197,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
856,False,"{'a': 0.995, 'e': 0.4108453472787684}",25,9,18.35397352442629,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.995, 'e': 0.4087911205423746}",20,15,8.279975416342433,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.995, 'e': 0.40674716493966273}",25,3,19.354271448707973,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
859,False,"{'a': 0.995, 'e': 0.40471342911496444}",25,0,1.732628214845849,"{0: 20, 1: 4, 2: 1, 3: 0, 4: 0}",0
860,False,"{'a': 0.995, 'e': 0.4026898619693896}",30,0,-9.48491601408389,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
861,False,"{'a': 0.995, 'e': 0.4006764126595427}",20,16,9.368742129467694,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.995, 'e': 0.398673030596245}",20,0,-107.3359016690304,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
863,False,"{'a': 0.995, 'e': 0.3966796654432638}",25,14,16.40652558406848,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.995, 'e': 0.39469626711604744}",20,0,-11.056400793929567,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
865,False,"{'a': 0.995, 'e': 0.3927227857804672}",20,7,-29.10877087699924,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
866,False,"{'a': 0.995, 'e': 0.3907591718515649}",25,18,12.964802201624796,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.995, 'e': 0.3888053759923071}",25,7,3.564915673749264,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
868,False,"{'a': 0.995, 'e': 0.38686134911234554}",30,21,3.5631906020397777,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.995, 'e': 0.3849270423667838}",20,1,-8.919367364074851,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
870,False,"{'a': 0.995, 'e': 0.3830024071549499}",25,6,15.952876321535069,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
871,False,"{'a': 0.995, 'e': 0.3810873951191751}",20,0,-77.22668769981617,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",1
872,False,"{'a': 0.995, 'e': 0.37918195814357925}",20,16,6.996092475344637,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.995, 'e': 0.37728604835286134}",30,3,2.321500173568924,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 0}",1
874,False,"{'a': 0.995, 'e': 0.375399618111097}",35,20,9.940260957027743,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.995, 'e': 0.37352262002054154}",25,19,2.692108700955865,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.995, 'e': 0.37165500692043885}",20,4,1.248216800605009,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
877,False,"{'a': 0.995, 'e': 0.36979673188583667}",20,0,9.396560571229882,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
878,False,"{'a': 0.995, 'e': 0.36794774822640747}",20,14,2.4970779309719933,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
879,False,"{'a': 0.995, 'e': 0.36610800948527544}",25,14,-32.15076572005878,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
880,False,"{'a': 0.995, 'e': 0.36427746943784906}",35,7,-34.13947737845139,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 1}",1
881,False,"{'a': 0.995, 'e': 0.3624560820906598}",20,0,9.263248417383316,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
882,False,"{'a': 0.995, 'e': 0.36064380168020654}",20,10,5.671180110065372,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
883,False,"{'a': 0.995, 'e': 0.3588405826718055}",25,18,13.6586310553977,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.995, 'e': 0.3570463797584465}",20,6,-33.34790049254009,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
885,False,"{'a': 0.995, 'e': 0.35526114785965424}",25,8,15.109372671338644,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
886,False,"{'a': 0.995, 'e': 0.35348484212035597}",20,2,-52.183546179489,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
887,False,"{'a': 0.995, 'e': 0.3517174179097542}",25,13,23.580319030572237,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.995, 'e': 0.3499588308202054}",25,12,-31.9298848289991,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
889,False,"{'a': 0.995, 'e': 0.34820903666610437}",25,3,27.366543946298474,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
890,False,"{'a': 0.995, 'e': 0.34646799148277385}",20,12,8.704514891753671,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.995, 'e': 0.34473565152535995}",20,4,-13.973141589989998,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
892,False,"{'a': 0.995, 'e': 0.34301197326773314}",25,11,-10.339131499154101,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
893,False,"{'a': 0.995, 'e': 0.34129691340139445}",20,9,6.026203231658091,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
894,False,"{'a': 0.995, 'e': 0.3395904288343875}",25,12,-82.84942452999286,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 2}",1
895,False,"{'a': 0.995, 'e': 0.33789247669021555}",20,3,22.093563287406006,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.995, 'e': 0.33620301430676447}",25,0,-16.046202645031467,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
897,False,"{'a': 0.995, 'e': 0.3345219992352306}",20,2,4.671455098654653,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
898,False,"{'a': 0.995, 'e': 0.3328493892390545}",30,16,9.118259827419209,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
899,False,"{'a': 0.995, 'e': 0.3311851422928592}",25,16,-37.88377591825684,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
900,False,"{'a': 0.995, 'e': 0.32952921658139495}",25,16,-48.506959764528425,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
901,False,"{'a': 0.995, 'e': 0.327881570498488}",20,0,-27.335027631159882,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
902,False,"{'a': 0.995, 'e': 0.32624216264599554}",20,0,-3.526121043902113,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
903,False,"{'a': 0.995, 'e': 0.32461095183276556}",25,11,-22.331543071260242,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
904,False,"{'a': 0.995, 'e': 0.3229878970736017}",25,0,11.37091638440954,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
905,False,"{'a': 0.995, 'e': 0.3213729575882337}",30,19,15.17047574053442,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.995, 'e': 0.31976609280029256}",35,9,-93.62430298205885,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 2}",1
907,False,"{'a': 0.995, 'e': 0.3181672623362911}",25,8,-0.07165874025170171,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
908,False,"{'a': 0.995, 'e': 0.31657642602460967}",20,13,9.417900648857685,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.995, 'e': 0.31499354389448664}",25,0,26.797136499195215,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
910,False,"{'a': 0.995, 'e': 0.31341857617501423}",20,15,1.4289923377817242,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.995, 'e': 0.31185148329413914}",20,13,12.439927997026412,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.995, 'e': 0.31029222587766847}",20,0,4.5380632860742525,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
913,False,"{'a': 0.995, 'e': 0.3087407647482801}",25,8,10.96900310802904,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
914,False,"{'a': 0.995, 'e': 0.3071970609245387}",20,13,14.193180586922123,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.995, 'e': 0.305661075619916}",30,8,-9.3631960816823,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
916,False,"{'a': 0.995, 'e': 0.30413277024181645}",20,4,-14.105919734490033,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
917,False,"{'a': 0.995, 'e': 0.30261210639060737}",20,11,12.599134931441476,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.995, 'e': 0.3010990458586543}",20,6,4.298196081084597,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
919,False,"{'a': 0.995, 'e': 0.29959355062936105}",20,12,15.13851310345379,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.995, 'e': 0.29809558287621424}",25,17,7.003404271429682,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
921,False,"{'a': 0.995, 'e': 0.2966051049618332}",30,16,6.673345428235062,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
922,False,"{'a': 0.995, 'e': 0.295122079437024}",25,5,-74.3020460020918,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",1
923,False,"{'a': 0.995, 'e': 0.2936464690398389}",30,21,17.57630812392507,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.995, 'e': 0.29217823669463966}",20,5,7.008160973667035,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
925,False,"{'a': 0.995, 'e': 0.29071734551116646}",25,0,11.225095513990759,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
926,False,"{'a': 0.995, 'e': 0.2892637587836106}",25,14,6.961906785166441,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
927,False,"{'a': 0.995, 'e': 0.28781743998969256}",30,9,25.911967961299467,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
928,False,"{'a': 0.995, 'e': 0.2863783527897441}",25,12,25.21115314192633,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.995, 'e': 0.2849464610257954}",20,3,27.199358696149684,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.995, 'e': 0.28352172872066644}",20,13,0.8848675013461151,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
931,False,"{'a': 0.995, 'e': 0.2821041200770631}",35,17,-16.703559784575646,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
932,False,"{'a': 0.995, 'e': 0.28069359947667777}",25,18,12.360532259949256,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.995, 'e': 0.2792901314792944}",25,18,11.787214832382888,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.995, 'e': 0.2778936808218979}",20,16,6.107185283823607,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.995, 'e': 0.27650421241778844}",20,12,4.171529125123851,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.995, 'e': 0.27512169135569947}",30,3,-36.360677662115755,"{0: 24, 1: 0, 2: 1, 3: 1, 4: 1}",1
937,False,"{'a': 0.995, 'e': 0.273746082898921}",25,12,7.5057128048425215,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
938,False,"{'a': 0.995, 'e': 0.2723773524844264}",25,16,15.382217732633105,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.995, 'e': 0.27101546572200425}",20,14,11.41886704116897,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.995, 'e': 0.26966038839339423}",25,0,-37.64661143948397,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
941,False,"{'a': 0.995, 'e': 0.2683120864514273}",20,13,6.954866539226488,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.995, 'e': 0.26697052601917015}",20,5,13.392288410080988,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.995, 'e': 0.2656356733890743}",20,2,-27.09784981059212,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
944,False,"{'a': 0.995, 'e': 0.2643074950221289}",20,5,23.04015018232163,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.995, 'e': 0.26298595754701826}",20,14,6.009787157648679,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.995, 'e': 0.26167102775928314}",20,13,1.4523586482415096,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
947,False,"{'a': 0.995, 'e': 0.26036267262048673}",20,2,3.4014677583550252,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
948,False,"{'a': 0.995, 'e': 0.2590608592573843}",20,11,4.157376916967504,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
949,False,"{'a': 0.995, 'e': 0.2577655549610974}",35,26,16.250044464437725,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.995, 'e': 0.2564767271862919}",25,19,3.4289696575093354,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.995, 'e': 0.2551943435503604}",20,12,15.067688737643387,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.995, 'e': 0.2539183718326086}",25,0,11.729743907872908,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
953,False,"{'a': 0.995, 'e': 0.2526487799734456}",20,3,27.029565477541627,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.995, 'e': 0.2513855360735784}",35,23,21.585300145005014,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.995, 'e': 0.2501286083932105}",30,16,23.90088589660514,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.995, 'e': 0.24887796535124443}",25,0,-8.657524940459457,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
957,False,"{'a': 0.995, 'e': 0.2476335755244882}",20,0,-30.094609240472074,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
958,False,"{'a': 0.995, 'e': 0.24639540764686577}",20,13,12.285123055735715,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.995, 'e': 0.24516343060863144}",25,10,-20.690727815057308,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
960,False,"{'a': 0.995, 'e': 0.2439376134555883}",35,0,38.518654823582665,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
961,False,"{'a': 0.995, 'e': 0.24271792538831036}",25,10,25.9896026010646,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.995, 'e': 0.24150433576136882}",20,12,-26.586281099561408,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
963,False,"{'a': 0.995, 'e': 0.24029681408256198}",20,16,6.950664127994135,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.995, 'e': 0.23909533001214917}",25,3,19.3562088123595,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
965,False,"{'a': 0.995, 'e': 0.2378998533620884}",25,15,18.308860855107245,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.995, 'e': 0.23671035409527796}",20,11,19.16887026796464,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.995, 'e': 0.23552680232480158}",25,0,26.95743311997169,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
968,False,"{'a': 0.995, 'e': 0.23434916831317756}",30,22,15.046132687001268,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.995, 'e': 0.23317742247161166}",20,12,5.154899292026856,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.995, 'e': 0.2320115353592536}",20,11,5.331802991551015,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
971,False,"{'a': 0.995, 'e': 0.2308514776824573}",20,16,8.197400431325194,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.995, 'e': 0.22969722029404502}",20,12,10.721512734654697,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.995, 'e': 0.2285487341925748}",25,14,-35.39086551859832,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
974,False,"{'a': 0.995, 'e': 0.22740599052161192}",20,8,6.970664740788921,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
975,False,"{'a': 0.995, 'e': 0.22626896056900386}",20,10,18.988674401892883,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.995, 'e': 0.22513761576615884}",20,10,14.564418751484283,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.995, 'e': 0.22401192768732806}",30,19,18.9158886659002,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.995, 'e': 0.2228918680488914}",25,5,-6.066178713081376,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
979,False,"{'a': 0.995, 'e': 0.22177740870864696}",25,18,12.477986329990278,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.995, 'e': 0.22066852166510373}",35,17,-2.5532077001606597,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
981,False,"{'a': 0.995, 'e': 0.21956517905677822}",30,18,20.511111091783217,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.995, 'e': 0.21846735316149432}",20,12,16.40927366205609,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.995, 'e': 0.21737501639568685}",30,13,10.361708845557951,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
984,False,"{'a': 0.995, 'e': 0.2162881413137084}",25,5,19.47308344484241,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
985,False,"{'a': 0.995, 'e': 0.21520670060713987}",20,5,-3.741745154624841,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
986,False,"{'a': 0.995, 'e': 0.21413066710410417}",20,7,10.892993240347474,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
987,False,"{'a': 0.995, 'e': 0.21306001376858363}",25,14,23.937812012148058,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.995, 'e': 0.2119947136997407}",25,13,-29.335772824272077,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
989,False,"{'a': 0.995, 'e': 0.210934740131242}",25,17,16.693851247406993,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.995, 'e': 0.2098800664305858}",25,7,31.23210056133808,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.995, 'e': 0.20883066609843287}",20,6,-18.188041609144246,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
992,False,"{'a': 0.995, 'e': 0.20778651276794072}",20,0,-73.9293056290524,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
993,False,"{'a': 0.995, 'e': 0.206747580204101}",20,8,20.592145031404534,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.995, 'e': 0.20571384230308049}",35,22,20.012795931499294,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.995, 'e': 0.2046852730915651}",25,13,21.145369484953907,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.995, 'e': 0.20366184672610727}",20,6,24.597699808076555,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.995, 'e': 0.20264353749247674}",30,14,9.891286183164539,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
998,False,"{'a': 0.995, 'e': 0.20163031980501436}",25,9,19.02462595923611,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
999,False,"{'a': 0.995, 'e': 0.2006221682059893}",25,13,-19.206696167037656,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1000,False,"{'a': 0.995, 'e': 0.19961905736495936}",30,8,13.314773084784749,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1001,False,"{'a': 0.995, 'e': 0.19862096207813457}",20,14,12.67161869749986,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.995, 'e': 0.1976278572677439}",20,12,7.166550671468565,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.995, 'e': 0.19663971798140517}",25,8,27.0650885742033,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.995, 'e': 0.19565651939149814}",20,6,-43.423414486301056,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
1005,False,"{'a': 0.995, 'e': 0.19467823679454066}",25,7,-26.844718793001377,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
